duration,protocol_type,src_port,dst_port,pkt_count,byte_count,avg_pkt_size,flow_iat_mean,flow_iat_std,fwd_pkt_count,bwd_pkt_count,fwd_byte_count,bwd_byte_count,syn_flag,ack_flag,rst_flag,fin_flag,psh_flag,urg_flag,login_attempts,label
58.6221,17,12680,608,648,2164968,3341.0,0.264726,0.244737,350,298,1298980,865988,0,1,0,0,0,0,1,Ransomware
3.1855,17,45931,144,27,6291,233.0,0.348036,0.004106,15,12,3774,2517,1,1,0,1,0,0,5,GeoAnomaly
7.2881,6,16478,505,1548,123840,80.0,0.245475,0.103277,703,845,74304,49536,1,0,1,0,0,0,0,PortScan
10.9522,17,37154,882,60,18420,307.0,0.000375,0.031398,26,34,11052,7368,0,1,0,1,0,0,1,BENIGN
20.0453,17,18924,723,99,28908,292.0,0.173638,0.122896,61,38,17344,11564,1,1,0,1,0,0,1,BENIGN
21.55,17,1615,894,2510,178210,71.0,0.212112,0.092898,1409,1101,106926,71284,1,0,0,0,0,0,0,PortScan
47.6423,6,54471,317,667,1012506,1518.0,0.260822,0.265552,295,372,607503,405003,1,1,0,0,0,0,2,Ransomware
20.8343,17,42551,686,97,16684,172.0,0.225624,0.219926,62,35,10010,6674,0,1,0,1,0,0,1,BENIGN
3.4536,6,32501,533,13,10218,786.0,0.199808,0.040534,5,8,6130,4088,0,1,0,0,1,0,4,GeoAnomaly
2.8682,6,37815,889,62,28210,455.0,0.451957,0.098904,41,21,16926,11284,0,1,0,0,1,0,0,Malware-C2
3.029,1,44100,738,53,26977,509.0,0.03866,0.089939,32,21,16186,10791,0,1,0,0,1,0,0,BENIGN
26.7983,17,21997,505,77,16709,217.0,0.194377,0.187047,47,30,10025,6684,0,1,0,1,1,0,0,BENIGN
150.5394,6,60821,904,37454,2509418,67.0,0.134875,0.080405,25257,12197,1505650,1003768,1,0,0,0,0,1,0,DDoS
0.6868,1,59862,542,6,3324,554.0,0.187683,0.269984,3,3,1994,1330,1,0,0,0,1,0,1,SQL-Injection
39.4326,6,44100,483,24740,1608100,65.0,0.414106,0.272741,14679,10061,964860,643240,1,0,0,0,0,1,0,DDoS
9.2735,6,30330,993,817,1593967,1951.0,0.090069,0.061137,553,264,956380,637587,1,0,0,0,0,0,0,Ransomware
3.3977,1,26618,960,60,28140,469.0,0.193297,0.070328,40,20,16884,11256,0,1,0,1,0,0,1,BENIGN
93.2237,6,35830,960,34186,2085346,61.0,0.037484,0.068439,13689,20497,1251207,834139,1,0,0,0,0,1,0,DDoS
29.1997,1,40910,690,1794,93288,52.0,0.093329,0.010858,906,888,55972,37316,1,0,1,0,0,0,0,PortScan
1.5539,6,2373,824,11,10516,956.0,0.460616,0.265116,7,4,6309,4207,0,1,0,0,1,0,1,SQL-Injection
21.4041,6,57178,855,56,23856,426.0,0.198135,0.067914,26,30,14313,9543,0,1,0,1,0,0,0,BENIGN
107.1483,6,7867,728,13176,909144,69.0,0.424613,0.114743,6035,7141,545486,363658,0,0,0,0,0,0,0,DDoS
53.8716,6,47193,445,500,37500,75.0,0.350949,0.118952,335,165,22500,15000,1,1,0,0,0,0,120,SSH-Bruteforce
22.583,17,59039,232,93,17763,191.0,0.461174,0.072351,51,42,10657,7106,0,1,0,0,1,0,1,BENIGN
195.1471,17,47625,136,12930,853380,66.0,0.04078,0.114688,7770,5160,512028,341352,1,0,0,0,0,1,0,DDoS
2.2997,1,9156,88,66,9900,150.0,0.096463,0.03643,43,23,5940,3960,0,0,0,1,1,0,1,BENIGN
8.7123,17,18180,369,5,2370,474.0,0.267752,0.209092,3,2,1422,948,1,0,0,0,1,0,1,BENIGN
10.2287,1,52021,892,70,12880,184.0,0.439246,0.109535,31,39,7728,5152,1,1,0,0,1,0,1,BENIGN
219.9783,17,32841,337,32933,2963970,90.0,0.145906,0.10799,21834,11099,1778382,1185588,1,0,0,0,0,1,0,DDoS
27.1729,17,4114,762,66,7722,117.0,0.257241,0.287035,42,24,4633,3089,0,1,0,1,1,0,1,BENIGN
29.719,17,34525,163,1646,82300,50.0,0.157338,0.056763,854,792,49380,32920,1,0,1,0,0,0,0,PortScan
4.3666,1,14422,122,184,7728,42.0,0.368778,0.07089,120,64,4636,3092,0,0,0,0,0,0,0,ARP-Spoofing
0.8082,6,3140,448,25,8700,348.0,0.176466,0.129461,17,8,5220,3480,1,0,0,1,1,0,3,PrivilegeEscalation
18.7958,6,45779,818,97,47433,489.0,0.040939,0.089926,52,45,28459,18974,0,1,0,1,0,0,0,BENIGN
31.3946,1,5910,274,368,22816,62.0,0.00862,0.178538,184,184,13689,9127,0,1,0,0,0,0,0,DNS-Tunneling
14.5307,1,25318,567,314,37994,121.0,0.151387,0.185947,126,188,22796,15198,0,1,0,1,0,0,0,DNS-Tunneling
35.9887,1,10728,841,174,29754,171.0,0.137226,0.065748,83,91,17852,11902,0,0,0,1,0,0,0,DNS-Tunneling
20.1022,6,10340,731,99,46332,468.0,0.196264,0.298843,67,32,27799,18533,1,1,0,0,1,0,0,BENIGN
1.7859,6,62973,765,36,12816,356.0,0.321897,0.228883,14,22,7689,5127,1,1,0,1,0,0,0,BENIGN
22.1943,6,56977,631,92,29348,319.0,0.349575,0.214855,57,35,17608,11740,0,1,0,1,1,0,1,BENIGN
14.4878,1,62711,540,209,6270,30.0,0.297711,0.026762,120,89,3762,2508,0,0,0,0,0,0,0,ARP-Spoofing
26.4164,1,39402,290,41,15170,370.0,0.231493,0.00851,24,17,9102,6068,0,1,0,1,0,0,0,BENIGN
27.9489,17,1643,488,56,12544,224.0,0.364969,0.08805,33,23,7526,5018,0,0,0,0,0,0,1,BENIGN
9.2722,6,2418,240,14,3164,226.0,0.043872,0.191965,9,5,1898,1266,1,1,0,0,0,0,0,BENIGN
28.7711,1,33043,821,70,22190,317.0,0.27692,0.232825,38,32,13314,8876,1,1,0,0,0,0,0,BENIGN
19.5861,17,29268,403,42,10542,251.0,0.156011,0.259384,24,18,6325,4217,1,0,0,1,1,0,0,BENIGN
11.6033,1,59552,464,15,7395,493.0,0.31658,0.082215,7,8,4437,2958,1,1,0,0,0,0,0,BENIGN
1.709,1,32116,974,26,49478,1903.0,0.415606,0.159704,11,15,29686,19792,1,1,0,0,0,0,2,SQL-Injection
85.539,6,60216,65,8836,18856024,2134.0,0.456454,0.130439,4479,4357,11313614,7542410,0,1,0,0,1,0,0,DataExfiltration
1.5318,17,18645,965,54,6156,114.0,0.138668,0.25986,37,17,3693,2463,0,1,0,0,1,0,0,Malware-C2
9.5377,6,32974,111,35,14000,400.0,0.219524,0.299807,21,14,8400,5600,1,1,0,0,1,0,1,BENIGN
3.4632,6,10382,114,78,17004,218.0,0.096991,0.096067,43,35,10202,6802,1,1,0,0,0,0,0,Malware-C2
28.9642,6,7302,163,14,6062,433.0,0.296708,0.052224,7,7,3637,2425,0,1,0,1,0,0,1,BENIGN
18.1863,6,26309,804,518,33152,64.0,0.380315,0.138053,251,267,19891,13261,1,0,1,0,0,0,0,PortScan
2.8928,17,64107,202,18,3510,195.0,0.200868,0.201382,9,9,2106,1404,0,1,0,0,0,0,7,PrivilegeEscalation
0.7717,1,29693,934,7,15785,2255.0,0.4543,0.06654,4,3,9471,6314,0,1,0,1,1,0,0,XSS
1.293,17,33656,282,30,10200,340.0,0.073199,0.289952,20,10,6120,4080,1,1,0,0,1,0,1,SQL-Injection
19.2083,6,21682,192,23,8487,369.0,0.340991,0.057978,13,10,5092,3395,0,0,0,0,1,0,1,BENIGN
15.2377,6,65063,594,37,17057,461.0,0.348169,0.173506,22,15,10234,6823,0,1,0,1,0,0,1,BENIGN
12.3072,1,38109,853,162,10530,65.0,0.191236,0.025312,65,97,6318,4212,1,0,1,1,0,0,285,SSH-Bruteforce
7.2415,1,49843,291,98,26656,272.0,0.477409,0.205296,40,58,15993,10663,0,1,0,0,0,0,1,BENIGN
40.6535,1,5509,437,741,1762839,2379.0,0.05894,0.294808,306,435,1057703,705136,0,1,0,0,1,0,0,Ransomware
11.0446,1,15851,870,2201,6629412,3012.0,0.449171,0.036468,988,1213,3977647,2651765,0,1,0,1,1,0,0,DataExfiltration
5.7523,1,7446,808,2682,195786,73.0,0.46578,0.147983,1463,1219,117471,78315,1,0,1,0,0,0,0,PortScan
17.5414,17,44319,761,3409,235221,69.0,0.226383,0.044894,2379,1030,141132,94089,1,0,1,0,0,0,0,PortScan
54.8555,6,6339,375,117,10530,90.0,0.240159,0.038562,81,36,6318,4212,1,0,1,1,0,0,167,SSH-Bruteforce
4.3216,1,53450,911,79,17538,222.0,0.096654,0.266585,36,43,10522,7016,0,0,0,0,0,0,0,Malware-C2
19.7201,1,1134,117,70,19040,272.0,0.399326,0.096594,30,40,11424,7616,0,1,0,0,0,0,0,BENIGN
2.1759,6,6793,182,15,4050,270.0,0.336926,0.295918,8,7,2430,1620,0,1,0,0,0,0,1,BENIGN
4.0023,1,33586,199,29,10904,376.0,0.179359,0.004211,17,12,6542,4362,0,1,1,0,1,0,8,PrivilegeEscalation
12.5717,17,51241,426,27,5589,207.0,0.147876,0.116693,14,13,3353,2236,0,1,0,0,0,0,1,BENIGN
10.1794,17,56255,48,67,28810,430.0,0.360872,0.149874,34,33,17286,11524,1,1,0,0,0,0,0,BENIGN
19.5248,17,8448,721,89,10680,120.0,0.109874,0.178095,51,38,6408,4272,0,1,0,1,1,0,1,BENIGN
0.4948,6,16779,912,76,27968,368.0,0.116024,0.275996,33,43,16780,11188,1,0,0,0,0,0,0,Malware-C2
13.8606,1,9824,807,12,5244,437.0,0.431093,0.047536,7,5,3146,2098,0,1,0,0,0,0,0,BENIGN
20.4309,1,16393,617,70,30240,432.0,0.470168,0.002523,41,29,18144,12096,0,1,0,0,0,0,1,BENIGN
80.2941,6,20560,77,1194,4779582,4003.0,0.38779,0.005779,513,681,2867749,1911833,1,1,0,0,1,0,0,DataExfiltration
25.1386,6,40298,415,84,31332,373.0,0.478292,0.237233,35,49,18799,12533,0,1,0,0,0,0,0,BENIGN
96.4971,17,65078,745,4162,19365786,4653.0,0.040845,0.228869,1971,2191,11619471,7746315,0,1,0,0,1,0,0,DataExfiltration
8.5155,1,37806,826,98,31850,325.0,0.287484,0.276028,64,34,19110,12740,0,1,0,0,1,0,1,BENIGN
109.9002,17,52147,564,8087,744004,92.0,0.271476,0.19862,5297,2790,446402,297602,1,0,0,0,0,1,0,DDoS
29.7718,6,52888,959,51,23766,466.0,0.396477,0.122519,28,23,14259,9507,0,1,0,1,0,0,0,BENIGN
2.8472,1,44149,25,15,5415,361.0,0.017149,0.062358,8,7,3249,2166,0,1,1,0,0,0,2,PrivilegeEscalation
129.9074,1,27506,870,6971,50323649,7219.0,0.179149,0.042549,4578,2393,30194189,20129460,1,1,0,0,1,0,0,DataExfiltration
29.9409,17,35159,788,38,12160,320.0,0.267321,0.05126,15,23,7296,4864,0,1,0,1,1,0,1,BENIGN
0.3093,17,21645,514,22,4928,224.0,0.295359,0.042391,12,10,2956,1972,0,1,1,0,0,0,9,PrivilegeEscalation
8.7343,17,56340,32,18,3798,211.0,0.397087,0.120206,7,11,2278,1520,1,1,0,1,0,0,1,BENIGN
20.3345,6,42806,271,355,22720,64.0,0.163241,0.298868,245,110,13632,9088,0,1,0,0,1,0,0,DNS-Tunneling
6.0532,6,12302,796,84,32088,382.0,0.251914,0.212207,45,39,19252,12836,0,1,0,1,1,0,1,BENIGN
6.393,6,45874,369,38,11742,309.0,0.231261,0.078854,23,15,7045,4697,1,1,0,0,0,0,0,BENIGN
2.9831,17,21515,838,23,6095,265.0,0.094341,0.060097,16,7,3657,2438,0,1,1,0,0,0,9,PrivilegeEscalation
7.3679,6,3567,594,45,17190,382.0,0.434869,0.249423,21,24,10314,6876,0,1,0,0,0,0,1,BENIGN
4.6235,17,44218,109,5,1465,293.0,0.236454,0.221236,2,3,879,586,0,1,0,1,0,0,1,PrivilegeEscalation
18.6687,1,15025,790,83,24319,293.0,0.013596,0.124211,42,41,14591,9728,0,1,0,1,0,0,0,BENIGN
1.6109,1,19429,462,23,7843,341.0,0.025491,0.04767,14,9,4705,3138,0,1,0,0,1,0,3,PrivilegeEscalation
4.9961,17,48091,652,35,17465,499.0,0.328227,0.263561,24,11,10479,6986,0,1,0,0,0,0,0,Malware-C2
9.8182,6,58373,617,89,12994,146.0,0.465727,0.174975,43,46,7796,5198,1,1,0,1,1,0,1,BENIGN
130.1308,6,38573,875,7250,43637750,6019.0,0.460681,0.086047,3812,3438,26182650,17455100,1,1,0,0,0,0,0,DataExfiltration
167.1272,1,59060,272,7744,20831360,2690.0,0.307226,0.176,4275,3469,12498816,8332544,0,1,0,0,1,0,0,DataExfiltration
148.2799,6,25149,531,9223,645610,70.0,0.041726,0.0676,5260,3963,387366,258244,1,0,0,0,0,1,0,DDoS
29.2759,6,57171,307,98,43610,445.0,0.230759,0.266431,48,50,26166,17444,1,1,0,1,1,0,1,BENIGN
0.9367,1,64840,779,11,21065,1915.0,0.209903,0.109532,7,4,12639,8426,1,1,0,1,1,0,1,SQL-Injection
0.194,17,29597,103,19,6574,346.0,0.428658,0.253946,10,9,3944,2630,1,1,0,0,0,0,0,BENIGN
54.8052,6,3562,81,266,23674,89.0,0.268035,0.029692,112,154,14204,9470,1,0,1,0,0,0,71,SSH-Bruteforce
0.2705,17,34727,461,78,27066,347.0,0.200932,0.271658,45,33,16239,10827,1,1,0,0,0,0,0,Malware-C2
181.6815,6,21009,573,23895,2102760,88.0,0.086129,0.158679,11003,12892,1261656,841104,1,0,0,0,0,1,0,DDoS
22.3678,6,19348,364,26,4134,159.0,0.149922,0.297114,10,16,2480,1654,0,1,0,1,1,0,0,BENIGN
209.2659,1,33361,975,13915,1113200,80.0,0.34146,0.127332,5999,7916,667920,445280,1,0,0,0,1,1,0,DDoS
3.1924,6,61520,94,79,18407,233.0,0.24372,0.063418,51,28,11044,7363,0,0,0,1,1,0,0,BENIGN
35.3384,17,22150,799,163,17115,105.0,0.067044,0.129973,81,82,10269,6846,1,0,0,0,0,0,225,SSH-Bruteforce
4.642,6,56524,979,14,5068,362.0,0.411303,0.079413,7,7,3040,2028,0,0,0,1,0,0,1,BENIGN
12.8868,6,20389,633,57,12597,221.0,0.261017,0.295587,30,27,7558,5039,0,1,0,0,0,0,0,BENIGN
7.965,17,49658,263,59,16402,278.0,0.297728,0.248947,37,22,9841,6561,1,0,0,1,1,0,1,BENIGN
133.9085,17,47416,935,1053,6049485,5745.0,0.408967,0.25372,541,512,3629691,2419794,1,1,0,0,1,0,0,DataExfiltration
51.3052,17,53246,513,508,1715516,3377.0,0.428497,0.291276,238,270,1029309,686207,1,1,0,0,1,0,1,Ransomware
21.2809,1,17712,26,93,16368,176.0,0.106348,0.203555,51,42,9820,6548,0,1,0,0,1,0,1,BENIGN
27.1861,1,26745,488,748,2382380,3185.0,0.449567,0.080005,515,233,1429428,952952,1,1,0,0,0,0,1,Ransomware
9.0099,1,5163,954,1211,81137,67.0,0.439843,0.275973,652,559,48682,32455,1,0,1,0,0,0,0,PortScan
6.925,17,62401,178,14,4578,327.0,0.242795,0.044747,6,8,2746,1832,0,1,0,0,0,0,1,BENIGN
11.0959,17,12441,565,65,19955,307.0,0.284462,0.273605,28,37,11973,7982,0,1,0,0,1,0,0,BENIGN
10.5127,6,49205,80,2626,131300,50.0,0.035187,0.194946,1217,1409,78780,52520,1,1,1,0,0,0,0,PortScan
234.4115,1,64659,392,48619,4327091,89.0,0.494112,0.061507,29402,19217,2596254,1730837,1,0,0,0,0,1,0,DDoS
9.1728,1,22532,505,21,9219,439.0,0.213829,0.165831,11,10,5531,3688,1,1,0,1,1,0,0,BENIGN
29.1363,6,28905,492,100,26600,266.0,0.340475,0.05873,56,44,15960,10640,1,1,0,1,1,0,0,BENIGN
8.1569,1,36472,815,121,5082,42.0,0.427344,0.290361,49,72,3049,2033,0,0,0,0,0,0,0,ARP-Spoofing
0.4412,17,11965,526,7,9177,1311.0,0.064168,0.065256,3,4,5506,3671,0,1,1,1,1,0,1,XSS
1.0181,6,49130,399,28,31164,1113.0,0.358809,0.156939,14,14,18698,12466,0,1,0,1,1,0,2,SQL-Injection
19.8579,1,2537,772,2809,176967,63.0,0.387468,0.008362,1448,1361,106180,70787,1,0,1,0,0,0,0,PortScan
17.2125,17,51078,506,721,124012,172.0,0.404516,0.154688,433,288,74407,49605,1,1,0,0,0,0,0,DNS-Tunneling
18.5843,1,32239,487,53,10812,204.0,0.285986,0.099149,36,17,6487,4325,0,1,0,0,0,0,1,BENIGN
17.8318,1,25730,266,57,12597,221.0,0.107,0.159035,33,24,7558,5039,1,1,0,1,1,0,1,BENIGN
9.3268,6,46480,747,2849,225071,79.0,0.041092,0.030519,1283,1566,135042,90029,1,0,1,0,0,0,0,PortScan
24.8685,1,9631,572,70,5320,76.0,0.408778,0.179557,30,40,3192,2128,0,1,0,0,0,0,0,BENIGN
107.0758,6,45373,850,1060,4942780,4663.0,0.165288,0.041927,666,394,2965668,1977112,1,1,0,0,1,0,0,DataExfiltration
50.1969,1,55133,160,578,55488,96.0,0.470838,0.266294,261,317,33292,22196,0,0,1,0,0,0,0,DNS-Tunneling
21.0031,17,35414,35,15,960,64.0,0.34393,0.155378,9,6,576,384,0,1,0,0,0,0,1,BENIGN
160.7057,1,48770,26,8924,72766296,8154.0,0.271043,0.213099,4301,4623,43659777,29106519,1,1,0,1,1,0,0,DataExfiltration
6.2445,17,35500,213,509,72278,142.0,0.274311,0.207919,234,275,43366,28912,0,1,0,0,0,0,0,DNS-Tunneling
11.3583,1,8758,528,8522,66821002,7841.0,0.341228,0.07197,4776,3746,40092601,26728401,1,1,0,1,1,0,0,DataExfiltration
201.1105,1,51697,825,13939,1379961,99.0,0.429818,0.095522,8862,5077,827976,551985,1,0,0,0,0,1,0,DDoS
0.401,1,26728,608,27,4644,172.0,0.141595,0.227834,16,11,2786,1858,0,0,0,1,1,0,9,PrivilegeEscalation
0.4195,17,9109,860,29,27869,961.0,0.216414,0.116336,11,18,16721,11148,0,1,0,0,1,0,2,SQL-Injection
1.0864,17,49452,164,499,75848,152.0,0.113077,0.246032,347,152,45508,30340,1,1,0,0,0,0,0,DNS-Tunneling
22.9708,17,38894,999,714,1371594,1921.0,0.289753,0.240272,415,299,822956,548638,1,1,0,0,1,0,0,Ransomware
16.3974,17,12391,202,44,15224,346.0,0.341511,0.036956,21,23,9134,6090,0,0,0,0,1,0,0,BENIGN
0.8406,17,14706,506,27,18360,680.0,0.497671,0.144106,14,13,11016,7344,0,1,0,1,1,0,0,SQL-Injection
0.9983,1,43269,799,262,7598,29.0,0.086371,0.020827,147,115,4558,3040,0,0,0,0,0,0,0,ARP-Spoofing
1.5599,6,30795,967,15,3090,206.0,0.039624,0.213413,9,6,1854,1236,0,0,0,1,1,0,10,PrivilegeEscalation
25.6097,17,51197,168,65,27820,428.0,0.498624,0.118891,38,27,16692,11128,0,1,0,1,0,0,1,BENIGN
1.2877,6,7523,238,26,37050,1425.0,0.120607,0.291857,11,15,22230,14820,0,1,0,1,1,0,0,SQL-Injection
13.9484,17,63154,25,310,39060,126.0,0.384899,0.213367,158,152,23436,15624,1,1,1,0,1,0,154,SSH-Bruteforce
0.569,1,30015,1021,12,3504,292.0,0.281398,0.187597,6,6,2102,1402,0,1,0,1,0,0,0,BENIGN
0.7089,6,45515,9,49,17542,358.0,0.169597,0.188088,25,24,10525,7017,0,1,0,1,0,0,1,BENIGN
3.6985,17,7693,577,73,14527,199.0,0.185621,0.166443,35,38,8716,5811,1,1,0,0,0,0,1,BENIGN
243.5794,1,38573,488,8244,461664,56.0,0.255882,0.108565,3615,4629,276998,184666,1,0,0,0,1,1,0,DDoS
32.8204,17,22018,181,1807,11702132,6476.0,0.314463,0.184004,1150,657,7021279,4680853,1,1,0,0,1,0,0,DataExfiltration
101.4753,17,9252,737,47100,2920200,62.0,0.162093,0.188077,22741,24359,1752120,1168080,0,0,0,0,0,1,0,DDoS
3.2997,17,8430,878,5,1315,263.0,0.163058,0.056218,3,2,789,526,0,1,0,0,0,0,3,PrivilegeEscalation
4.1197,6,12964,558,23,1909,83.0,0.106437,0.292952,10,13,1145,764,0,1,0,0,1,0,1,BENIGN
25.9083,6,34670,730,630,46620,74.0,0.485533,0.243247,275,355,27972,18648,1,0,1,0,0,0,0,PortScan
36.5096,6,23520,463,628,1181896,1882.0,0.230983,0.050617,379,249,709137,472759,0,0,1,1,0,0,1,Ransomware
8.999,1,21467,210,3484,219492,63.0,0.154851,0.012754,1406,2078,131695,87797,1,0,1,0,0,0,0,PortScan
17.9926,1,49479,543,5,2260,452.0,0.276689,0.108004,2,3,1356,904,0,1,0,0,1,0,1,BENIGN
0.3266,1,5025,336,16,7024,439.0,0.178702,0.119331,8,8,4214,2810,1,1,0,1,0,0,1,BENIGN
2.7393,17,44955,234,62,17236,278.0,0.429413,0.215313,26,36,10341,6895,1,0,0,1,0,0,1,BENIGN
7.884,17,57833,650,126,11088,88.0,0.454237,0.049345,81,45,6652,4436,1,1,0,1,0,0,92,SSH-Bruteforce
18.4695,17,46852,23,4761,328509,69.0,0.445272,0.115468,2464,2297,197105,131404,1,0,0,0,0,0,0,PortScan
10.746,1,64892,168,28,13356,477.0,0.095173,0.255947,13,15,8013,5343,0,1,0,0,0,0,0,BENIGN
0.4262,1,30903,116,9,13428,1492.0,0.194324,0.213168,4,5,8056,5372,0,1,1,1,1,0,2,SQL-Injection
10.1276,17,42372,965,200,6400,32.0,0.054313,0.073914,101,99,3840,2560,0,0,0,0,0,0,0,ARP-Spoofing
0.7967,17,65411,777,4,5196,1299.0,0.453737,0.179155,2,2,3117,2079,0,1,0,1,1,0,1,XSS
0.1491,1,59562,792,6,13842,2307.0,0.026052,0.007745,3,3,8305,5537,0,0,0,1,1,0,1,XSS
9.88,6,49571,963,1568,67424,43.0,0.335241,0.117333,1064,504,40454,26970,0,0,1,0,0,0,0,PortScan
12.5757,17,63719,605,70,15260,218.0,0.007682,0.268907,28,42,9156,6104,1,1,0,1,1,0,0,BENIGN
12.5768,17,4452,537,39,10491,269.0,0.236569,0.104094,23,16,6294,4197,0,1,0,0,1,0,0,BENIGN
27.5734,6,62877,374,1806,102942,57.0,0.272465,0.248435,879,927,61765,41177,0,0,1,0,0,0,0,PortScan
3.4571,17,25346,425,222,9324,42.0,0.202038,0.007526,113,109,5594,3730,0,0,0,0,0,0,0,ARP-Spoofing
41.3641,17,20243,269,1784,4615208,2587.0,0.356868,0.298647,972,812,2769124,1846084,0,1,0,1,1,0,0,DataExfiltration
19.2329,6,60125,79,60,13380,223.0,0.393761,0.102846,37,23,8028,5352,0,1,0,1,0,0,1,BENIGN
2.4095,6,59691,892,50,15850,317.0,0.378164,0.00249,26,24,9510,6340,0,1,0,0,1,0,1,BENIGN
1.8583,17,62832,547,21,13692,652.0,0.206407,0.233814,10,11,8215,5477,1,1,0,0,0,0,5,GeoAnomaly
4.6044,1,28789,845,62,11036,178.0,0.255539,0.255166,39,23,6621,4415,1,1,0,1,1,0,1,BENIGN
15.6776,1,5748,106,93,17763,191.0,0.393786,0.16597,57,36,10657,7106,0,1,0,1,0,0,0,BENIGN
1.4075,17,46104,864,9,2268,252.0,0.060583,0.019178,6,3,1360,908,0,1,0,1,1,0,4,PrivilegeEscalation
0.5187,1,26920,307,6,2034,339.0,0.098252,0.011679,3,3,1220,814,0,1,0,1,1,0,1,XSS
24.7758,6,34161,678,11,1485,135.0,0.317099,0.023134,6,5,891,594,0,1,0,1,1,0,1,BENIGN
9.2794,1,16608,243,18,3114,173.0,0.343643,0.216034,9,9,1868,1246,0,1,0,0,0,0,0,BENIGN
57.3083,1,50598,127,618,60564,98.0,0.400946,0.183041,323,295,36338,24226,0,0,0,0,0,0,0,DNS-Tunneling
26.5047,6,13123,825,690,49680,72.0,0.346995,0.219115,356,334,29808,19872,1,0,0,0,0,0,0,PortScan
45.99,6,31136,457,531,1408212,2652.0,0.191149,0.097026,253,278,844927,563285,1,1,0,1,1,0,0,Ransomware
1.6261,17,33404,884,68,4556,67.0,0.145287,0.28189,43,25,2733,1823,0,0,0,1,0,0,0,Malware-C2
3.6169,1,60869,978,15,7410,494.0,0.145626,0.251225,8,7,4446,2964,1,1,0,0,0,0,0,BENIGN
116.4207,1,37998,367,274,20276,74.0,0.16222,0.02512,168,106,12165,8111,1,1,1,0,0,0,96,SSH-Bruteforce
98.426,1,60955,303,224,51968,232.0,0.160025,0.112157,104,120,31180,20788,1,1,1,1,0,0,185,SSH-Bruteforce
0.9318,6,3241,792,28,7980,285.0,0.098855,0.245275,12,16,4788,3192,0,0,0,1,0,0,10,PrivilegeEscalation
4.4664,17,43936,146,49,10976,224.0,0.477986,0.078776,27,22,6585,4391,1,1,0,0,0,0,0,BENIGN
3.1435,6,45510,576,94,33840,360.0,0.235026,0.058865,47,47,20304,13536,0,1,0,0,0,0,0,BENIGN
20.8507,1,61027,914,3056,134464,44.0,0.28976,0.169588,1898,1158,80678,53786,1,0,1,0,0,0,0,PortScan
169.3666,17,1344,580,39498,3001848,76.0,0.092585,0.248903,26792,12706,1801108,1200740,0,0,0,0,0,1,0,DDoS
27.0113,17,12990,191,87,29667,341.0,0.389113,0.234553,56,31,17800,11867,1,0,0,1,0,0,1,BENIGN
215.7107,17,11043,280,32022,2369628,74.0,0.277582,0.186717,19996,12026,1421776,947852,1,0,0,0,0,1,0,DDoS
21.1978,1,7356,282,27,13041,483.0,0.220191,0.003993,11,16,7824,5217,1,1,0,0,1,0,1,BENIGN
9.8268,1,11469,594,78,39312,504.0,0.199255,0.286074,36,42,23587,15725,0,1,0,1,1,0,1,BENIGN
0.4192,17,5772,976,10,13840,1384.0,0.359641,0.29424,6,4,8304,5536,0,1,0,0,1,0,1,XSS
28.894,17,58676,859,48,4032,84.0,0.267987,0.106261,23,25,2419,1613,1,1,0,0,0,0,0,BENIGN
235.156,1,63671,301,9122,59831198,6559.0,0.497677,0.025848,5712,3410,35898718,23932480,0,1,0,0,1,0,0,DataExfiltration
14.9011,6,20868,76,91,39767,437.0,0.378988,0.040213,48,43,23860,15907,1,1,0,0,0,0,1,BENIGN
10.1415,17,38745,168,8,656,82.0,0.120732,0.148379,5,3,393,263,0,1,0,0,1,0,0,BENIGN
206.677,6,53129,670,3228,25459236,7887.0,0.423141,0.206712,1758,1470,15275541,10183695,0,1,0,0,1,0,0,DataExfiltration
7.1821,17,9234,543,42,3906,93.0,0.13807,0.176257,18,24,2343,1563,1,1,0,0,0,0,1,BENIGN
18.4362,6,28585,578,44,6688,152.0,0.097709,0.091699,24,20,4012,2676,1,1,0,0,1,0,1,BENIGN
2.4342,6,34304,578,59,14514,246.0,0.388034,0.153418,29,30,8708,5806,0,1,0,0,0,0,1,BENIGN
11.9976,6,11766,796,7,3493,499.0,0.084024,0.056359,4,3,2095,1398,0,0,0,1,0,0,0,BENIGN
0.8571,1,11410,356,28,11256,402.0,0.322575,0.141701,17,11,6753,4503,0,1,0,0,1,0,4,PrivilegeEscalation
6.2193,6,11437,447,41,18696,456.0,0.066812,0.217068,16,25,11217,7479,0,1,0,1,1,0,1,BENIGN
2.2137,6,4877,431,113,3277,29.0,0.472511,0.138873,77,36,1966,1311,0,0,0,0,0,0,0,ARP-Spoofing
3.4336,6,55011,396,63,16947,269.0,0.0619,0.096723,26,37,10168,6779,0,1,0,0,1,0,1,BENIGN
9.4645,1,24821,807,12,1932,161.0,0.026555,0.185041,7,5,1159,773,0,1,0,1,1,0,0,BENIGN
13.6103,6,26003,868,30,9150,305.0,0.042792,0.274618,18,12,5490,3660,0,1,0,0,1,0,0,BENIGN
7.23,6,61128,380,17,1581,93.0,0.110135,0.146966,11,6,948,633,1,1,0,1,0,0,0,BENIGN
